0.2345,0.5392,0.8969
0.2345,0.5392,0.8996
0.2345,0.5392,0.8818
0.2621,0.4510,0.8044
0.4069,0.2647,0.5069
0.5310,0.1373,0.4181
0.6759,0.0588,0.2885
0.7931,0.0588,0.1576
0.8759,0.0588,0.0769
0.9586,0.0980,0.0651
0.5310,0.7157,0.9987
0.1448,0.5098,0.9363
0.3172,0.3137,0.7163
0.3724,0.2353,0.6048
0.4828,0.1471,0.4850
0.5310,0.1078,0.3558
0.5931,0.0686,0.2779
0.7931,0.0686,0.1690
0.8828,0.0686,0.1372
0.8828,0.1863,0.2271
0.1517,1.0000,1.0000
0.1448,0.4314,0.8568
0.3379,0.2353,0.6916
0.4276,0.1569,0.5446
0.4828,0.0784,0.4313
0.5034,0.0784,0.3879
0.5586,0.0784,0.3628
0.6828,0.1176,0.3036
0.6000,0.2451,0.4629
0.0828,0.8137,0.9617
0.1103,0.9314,0.9895
0.1379,0.4118,0.9047
0.4000,0.1863,0.6685
0.5034,0.1078,0.5703
0.5931,0.0686,0.4650
0.6828,0.1078,0.4311
0.7379,0.2255,0.4287
0.7103,0.3725,0.5856
0.6483,0.4902,0.8957
0.3586,0.3039,0.7311
0.5034,0.1471,0.5644
0.6483,0.1078,0.4205
0.7034,0.1863,0.4886
0.7103,0.3137,0.5528
0.6483,0.4020,0.7099
0.4690,0.5196,0.8728
0.3448,0.3137,0.6866
0.4552,0.1961,0.6166
0.5862,0.1176,0.4745
0.6966,0.1569,0.4416
0.6414,0.3333,0.6018
0.5862,0.4020,0.8124
0.4414,0.4902,0.9006
0.3862,0.4902,0.8983
0.3586,0.4118,0.7645
0.3586,0.4118,0.8507
0.3586,0.4118,0.8705
0.3586,0.3529,0.7775
0.5034,0.1961,0.6111
0.6759,0.0784,0.3863
0.8345,0.0392,0.1665
0.9448,0.0392,0.1075
0.9724,0.0392,0.0443
1.0000,0.0784,0.0367
0.3241,0.3137,0.7824
0.4414,0.1961,0.6041
0.5379,0.0784,0.4127
0.6276,0.0392,0.2618
0.7655,0.0000,0.1636
0.9034,0.0000,0.1168
0.2345,0.4608,0.8292
0.4345,0.1765,0.5781
0.4621,0.1373,0.4658
0.5034,0.0588,0.3934
0.4966,0.0588,0.3521
0.5586,0.0588,0.2975
0.6138,0.1765,0.3450
0.5310,0.2941,0.5823
0.2069,0.4902,0.9529
0.3793,0.3039,0.6870
0.5310,0.1471,0.6029
0.5862,0.0980,0.3947
0.6138,0.0588,0.4137
0.5586,0.2255,0.5262
0.3586,0.4020,0.7214
0.2759,0.5294,0.7653
0.2759,0.5686,0.9118
0.2759,0.5686,0.9354
0.2759,0.4902,0.8744
0.3931,0.2745,0.6758
0.5034,0.1569,0.4458
0.5586,0.1667,0.4304
0.5586,0.2451,0.5017
0.4966,0.4020,0.6368
0.3862,0.4804,0.7962
0.3310,0.4804,0.8748
0.4138,0.2745,0.6802
0.5310,0.1471,0.4524
0.6138,0.0686,0.2927
0.6690,0.0294,0.2631
0.6966,0.0686,0.1809
0.6966,0.1569,0.2875
0.5862,0.4118,0.5699
0.2138,0.3824,0.7710
0.3241,0.2353,0.6103
0.3793,0.1569,0.4323
0.3793,0.1176,0.3873
0.5655,0.0784,0.2447
0.6897,0.1961,0.2528
0.0345,0.6078,0.9611
0.2414,0.3039,0.6661
0.3517,0.2157,0.5157
0.4621,0.1373,0.3665
0.5034,0.0980,0.3029
0.6207,0.0588,0.2541
0.8759,0.0588,0.0847
0.9655,0.0588,0.0407
0.0552,0.5490,0.8868
0.3241,0.2353,0.6395
0.5034,0.1078,0.4528
0.5862,0.0686,0.3004
0.5517,0.0686,0.2715
0.3862,0.2745,0.5008
0.2207,0.6667,0.9734
0.0000,0.5392,0.9608
0.3034,0.2745,0.5808
0.4690,0.1176,0.3608
0.5034,0.0784,0.2937
0.5586,0.0784,0.2762
0.5862,0.0392,0.2593
0.6414,0.1176,0.2891
0.6414,0.1961,0.3144
0.5310,0.4020,0.4999
0.2483,0.4412,0.7372
0.3931,0.2255,0.5896
0.6276,0.0686,0.2529
0.6828,0.1078,0.1955
0.8897,0.1078,0.0905
0.9172,0.1078,0.0818
0.8345,0.1078,0.3905
0.4276,0.3725,0.6610
0.2345,0.5294,0.9004
0.0345,0.7843,0.9703
0.2966,0.2745,0.4102
0.7862,0.1471,0.1419
0.8759,0.2647,0.3423
0.8483,0.3529,0.5068
0.7793,0.3039,0.5056
0.6897,0.1373,0.4977
0.4345,0.3431,0.7735
0.4690,0.0882,0.2986
0.8483,0.0490,0.0950
0.6483,0.2059,0.5867
0.2897,0.6176,0.9587
0.0414,0.6176,0.9443
0.3379,0.4412,0.7099
0.5586,0.3725,0.4608
0.8207,0.1569,0.1339
0.6690,0.1569,0.3278
0.2966,0.2745,0.5628
0.2138,0.3137,0.6596
0.2966,0.3627,0.8522
0.5034,0.1765,0.6053
0.5034,0.1373,0.4482
0.5034,0.1373,0.3884
0.4897,0.0980,0.3324
0.8345,0.0980,0.1399
0.8897,0.0588,0.0704
0.8069,0.0588,0.2189
0.6966,0.1471,0.4803
0.3793,0.4804,0.7413
0.1034,0.5196,0.6600
0.4897,0.2647,0.3257
0.6966,0.1863,0.2038
0.4621,0.2353,0.4095
0.4897,0.3137,0.5237
0.4966,0.3627,0.6999
0.0966,0.4804,0.8460
0.4276,0.1961,0.5762
0.4552,0.1569,0.4413
0.4552,0.1569,0.4318
0.4828,0.1569,0.3451
0.8069,0.1569,0.1553
0.8621,0.0784,0.2036
0.7724,0.1275,0.4730
0.4621,0.3627,0.7545
0.1034,0.8235,0.9665
0.1034,0.4216,0.7122
0.4069,0.5490,0.7015
0.6828,0.1471,0.2172
0.7862,0.0196,0.1133
0.9379,0.0196,0.1166
0.8000,0.0392,0.1068
0.6897,0.0392,0.1684
0.6897,0.1569,0.2103
0.9172,0.0686,0.0000
0.8897,0.0686,0.1088
0.5931,0.3529,0.6597
0.5724,0.3824,0.2942
0.5172,0.4020,0.4952
0.0621,0.5882,0.9113
0.0414,0.5882,0.9179
0.0207,0.4902,0.8784
0.3862,0.1863,0.4721
0.3586,0.1863,0.4840
0.6207,0.0686,0.2227
0.8690,0.0686,0.1127
0.9655,0.1078,0.1023
0.5931,0.2353,0.3256
0.2069,0.3627,0.6338
0.4138,0.9216,0.9841
0.0966,0.5294,0.8987
0.4690,0.1961,0.5224
0.5310,0.1569,0.4313
0.3517,0.2353,0.4890
0.5724,0.1569,0.2961
0.6621,0.3137,0.4455
0.2966,0.3725,0.7276
0.4690,0.1471,0.3572
0.6828,0.0686,0.1508
0.7448,0.1471,0.5063
0.4414,0.4412,0.7825
0.2138,0.6176,0.8185
0.5655,0.3529,0.3961
0.8621,0.1863,0.1659
0.8621,0.0588,0.1699
0.4966,0.4020,0.7758
0.3448,0.3529,0.6117
0.3103,0.3627,0.6287
0.2207,0.2647,0.5406
0.5793,0.2353,0.5781
0.2276,0.4510,0.7213
0.2690,0.4510,0.6411
0.5655,0.3039,0.3274
0.6276,0.0980,0.2389
0.6276,0.0588,0.1982
0.7931,0.0588,0.1707
0.7586,0.3039,0.5430
0.4069,0.6078,0.8611
0.3517,0.6863,0.9548
0.3517,0.5490,0.6617
0.4069,0.4608,0.4920
0.5862,0.3137,0.2826
0.8207,0.1471,0.0978
0.7103,0.1078,0.1741
0.7103,0.0686,0.1702
0.7931,0.0686,0.1808
0.8276,0.1471,0.2034
0.6897,0.3627,0.5331
0.4621,0.5294,0.8887
0.4345,0.5294,0.8794
0.5310,0.3039,0.6105
0.7862,0.0588,0.2155
0.6966,0.0588,0.2814
0.6621,0.0980,0.1934
0.6897,0.1765,0.2276
0.4345,0.5294,0.5465
0.5655,0.4510,0.6626
0.0276,0.6961,0.9192
0.2345,0.2745,0.5069
0.4483,0.1176,0.2986
0.5034,0.1176,0.3245
0.4621,0.4020,0.6660
0.2000,0.5980,0.9021
0.2690,0.4902,0.6187
0.6759,0.2353,0.2573
0.6483,0.1176,0.2720
0.7862,0.1176,0.3571
0.6621,0.2843,0.6402
0.3724,0.6765,0.8796
0.5724,0.3137,0.3883
0.6414,0.2353,0.2486
0.8897,0.1176,0.1076
0.8621,0.0784,0.1773
0.8000,0.1667,0.5197
0.3586,0.3725,0.6933
0.4966,0.1961,0.4714
0.5310,0.1176,0.2522
0.7655,0.1176,0.1362
