-0.54100,0.37120,0.79745
-0.54100,0.37120,0.80270
-0.54100,0.37120,0.76776
-0.48700,0.25079,0.61564
-0.20350,-0.00341,0.03101
0.32301,-0.28436,-0.39817
0.55251,-0.28436,-0.65535
0.71451,-0.28436,-0.81394
0.87651,-0.23084,-0.83728
0.03951,0.61202,0.99745
-0.37900,0.06349,0.44245
-0.05499,-0.16395,-0.01203
0.03951,-0.21747,-0.26601
0.16101,-0.27098,-0.41894
0.55251,-0.27098,-0.63297
0.72801,-0.27098,-0.69555
-0.70300,1.00000,1.00000
-0.71650,0.22403,0.71865
-0.16299,-0.15057,0.10515
-0.05499,-0.25760,-0.11754
-0.01449,-0.25760,-0.20277
0.09351,-0.25760,-0.25223
0.33651,-0.20409,-0.36860
0.17451,-0.03016,-0.05553
-0.83800,0.74580,0.92472
-0.78400,0.90635,0.97941
-0.73000,0.19728,0.81281
-0.21700,-0.11044,0.34854
-0.01449,-0.21747,0.15552
0.16101,-0.27098,-0.05142
0.33651,-0.21747,-0.11803
0.44451,-0.05692,-0.12277
0.39051,0.14376,0.18566
0.26901,0.30431,0.79499
-0.29800,0.05011,0.47152
-0.01449,-0.16395,0.14405
0.26901,-0.21747,-0.13889
0.37701,-0.11044,-0.00500
0.39051,0.06349,0.12119
0.26901,0.18390,0.42982
-0.32500,0.06349,0.38415
-0.10899,-0.09706,0.24652
0.14751,-0.20409,-0.03275
0.25551,0.09025,0.21756
0.14751,0.18390,0.63134
-0.13599,0.30431,0.80464
-0.29800,0.19728,0.53720
-0.29800,0.19728,0.70662
-0.29800,0.19728,0.74558
-0.29800,0.11700,0.56285
-0.01449,-0.09706,0.23582
0.84951,-0.31112,-0.75379
0.90351,-0.31112,-0.87807
0.95751,-0.25760,-0.89311
0.05301,-0.25760,-0.15405
0.22851,-0.31112,-0.45060
0.49851,-0.36463,-0.64365
0.76851,-0.36463,-0.73563
-0.54100,0.26417,0.66429
-0.14949,-0.12381,0.17099
-0.09549,-0.17733,-0.04972
-0.01449,-0.28436,-0.19203
-0.02799,-0.28436,-0.27324
0.09351,-0.28436,-0.38060
0.03951,0.03673,0.17907
-0.59500,0.30431,0.90735
-0.25750,0.05011,0.38499
0.03951,-0.16395,0.21961
0.14751,-0.23084,-0.18950
0.20151,-0.28436,-0.15213
0.09351,-0.05692,0.06887
-0.29800,0.18390,0.45242
-0.46000,0.35782,0.53872
-0.46000,0.41134,0.82664
-0.46000,0.41134,0.87304
-0.46000,0.30431,0.75315
-0.23050,0.00997,0.36300
-0.01449,-0.15057,-0.08901
0.09351,-0.13719,-0.11927
0.09351,-0.03016,0.02071
-0.02799,0.18390,0.28634
-0.24400,0.29093,0.59954
-0.35200,0.29093,0.75402
-0.19000,0.00997,0.37147
0.03951,-0.16395,-0.07608
0.20151,-0.27098,-0.39000
0.30951,-0.32450,-0.44819
0.36351,-0.27098,-0.60963
0.36351,-0.15057,-0.40017
0.14751,0.19728,0.15476
-0.58150,0.15714,0.54997
-0.36550,-0.04354,0.23415
-0.25750,-0.20409,-0.20407
0.10701,-0.25760,-0.48420
0.35001,-0.09706,-0.46837
-0.93250,0.46485,0.92349
-0.52750,0.05011,0.34392
-0.31150,-0.07030,0.04820
-0.09549,-0.17733,-0.24500
-0.01449,-0.23084,-0.36988
0.21501,-0.28436,-0.46589
0.71451,-0.28436,-0.79871
0.89001,-0.28436,-0.88519
-0.89200,0.38458,0.77757
-0.36550,-0.04354,0.29155
0.14751,-0.27098,-0.37482
-0.24400,0.00997,0.01904
-0.56800,0.54512,0.94775
-1.00000,0.37120,0.92296
-0.40600,0.00997,0.17625
-0.08199,-0.20409,-0.25606
-0.01449,-0.25760,-0.38795
0.09351,-0.25760,-0.42238
0.14751,-0.31112,-0.45563
0.25551,-0.20409,-0.39700
0.25551,-0.09706,-0.34726
-0.51400,0.23741,0.48356
-0.23050,-0.05692,0.19351
0.22851,-0.27098,-0.46808
0.33651,-0.21747,-0.58091
0.79551,-0.21747,-0.80431
0.63351,-0.21747,-0.19771
-0.54100,0.35782,0.80436
-0.41950,0.00997,-0.15903
0.53901,-0.16395,-0.68633
0.71451,-0.00341,-0.29239
0.66051,0.11700,0.03084
0.52551,0.05011,0.02847
0.35001,-0.17733,0.01286
-0.14949,0.10362,0.55481
-0.08199,-0.24422,-0.37829
0.66051,-0.29774,-0.77841
0.26901,-0.08368,0.18790
-0.43300,0.47823,0.91889
-0.91900,0.47823,0.89048
0.09351,0.14376,-0.05966
0.30951,-0.15057,-0.32094
-0.41950,0.00997,0.14083
-0.58150,0.06349,0.33104
-0.41950,0.13038,0.70951
-0.01449,-0.12381,0.22427
-0.01449,-0.17733,-0.08434
-0.01449,-0.17733,-0.20189
-0.04149,-0.23084,-0.31186
0.63351,-0.23084,-0.69019
0.74151,-0.28436,-0.82674
0.57951,-0.28436,-0.53506
0.36351,-0.16395,-0.02129
-0.25750,0.29093,0.49157
-0.79750,0.34444,0.33187
-0.04149,-0.00341,-0.32502
0.36351,-0.11044,-0.56459
-0.09549,-0.04354,-0.16032
-0.04149,0.06349,0.06408
-0.02799,0.13038,0.41027
-0.81100,0.29093,0.69741
-0.16299,-0.09706,0.16724
-0.10899,-0.15057,-0.09784
-0.10899,-0.15057,-0.11661
-0.05499,-0.15057,-0.28700
0.57951,-0.15057,-0.65999
0.68751,-0.25760,-0.56504
-0.09549,0.13038,0.51762
-0.79750,0.75918,0.93424
-0.79750,0.21065,0.43438
-0.20350,0.38458,0.41342
0.33651,-0.16395,-0.53833
0.53901,-0.33787,-0.74240
0.83601,-0.33787,-0.73606
0.35001,-0.31112,-0.63422
0.79551,-0.27098,-0.96514
0.74151,-0.27098,-0.75130
0.16101,0.11700,0.33135
0.12051,0.15714,-0.38699
0.01251,0.18390,0.00803
-0.87850,0.43809,0.82566
-0.91900,0.43809,0.83874
-0.95950,0.30431,0.76109
-0.24400,-0.11044,-0.03743
0.21501,-0.27098,-0.52752
-0.59500,0.13038,0.28045
-0.81100,0.35782,0.80098
0.03951,-0.15057,-0.11764
-0.31150,-0.04354,-0.00415
0.12051,-0.15057,-0.38335
0.29601,0.06349,-0.08963
-0.08199,-0.16395,-0.26313
0.33651,-0.27098,-0.66883
0.45801,-0.16395,0.02989
-0.13599,0.23741,0.57254
0.10701,0.11700,-0.18682
0.68751,-0.11044,-0.63906
0.68751,-0.28436,-0.63125
-0.02799,0.18390,0.55941
-0.32500,0.11700,0.23697
-0.56800,-0.00341,0.09722
0.13401,-0.04354,0.17083
-0.55450,0.25079,0.45232
-0.47350,0.25079,0.29472
0.10701,0.05011,-0.32175
0.22851,-0.23084,-0.49571
0.22851,-0.28436,-0.57559
0.55251,-0.28436,-0.62966
-0.20350,0.46485,0.72712
-0.31150,0.57188,0.91111
-0.31150,0.38458,0.33520
-0.20350,0.26417,0.00169
0.60651,-0.16395,-0.77292
0.39051,-0.21747,-0.62294
0.39051,-0.27098,-0.63058
0.55251,-0.27098,-0.60987
0.62001,-0.16395,-0.56542
0.35001,0.13038,0.08240
-0.14949,0.35782,0.76291
0.53901,-0.28436,-0.54158
0.36351,-0.28436,-0.41208
0.29601,-0.23084,-0.58506
0.35001,-0.12381,-0.51780
-0.14949,0.35782,0.10888
0.10701,0.25079,0.33701
-0.94600,0.58526,0.84120
-0.12249,-0.20409,-0.37837
-0.01449,-0.20409,-0.32741
-0.09549,0.18390,0.34365
-0.60850,0.45147,0.80762
0.26901,-0.20409,-0.43066
0.53901,-0.20409,-0.26347
0.29601,0.02335,0.29294
-0.27100,0.55850,0.76337
0.12051,0.06349,-0.20208
0.25551,-0.04354,-0.47656
0.74151,-0.20409,-0.75360
0.68751,-0.25760,-0.61666
0.56601,-0.13719,0.05622
-0.29800,0.14376,0.39737
-0.02799,-0.09706,-0.03876
0.03951,-0.20409,-0.46960
0.49851,-0.20409,-0.69753
0.82251,-0.25760,-0.82593
0.40401,0.00997,0.26519
-0.08199,-0.01678,0.09540
-0.21700,0.11700,-0.07955
0.63351,-0.20409,-0.73085
0.79551,-0.31112,-0.84743
0.13401,-0.25760,-0.42441
0.20151,-0.09706,0.05727
-0.58150,0.29093,0.57404
-0.10899,-0.05692,0.06696
0.05301,-0.21747,-0.41147
-0.50050,0.13038,0.04519
0.03951,0.00997,-0.18629
0.05301,0.18390,-0.01416
0.57951,-0.12381,-0.69210
0.52551,-0.28436,-0.71607
0.68751,-0.33787,-0.79065
0.68751,-0.17733,-0.23955
0.52551,-0.07030,-0.57047
-0.37900,0.09025,0.03589
-0.67600,0.23741,0.39154
-0.67600,0.39796,0.85658
-0.62200,0.34444,0.71177
-0.89200,0.42471,0.56430
-0.43300,0.26417,0.55720
-0.25750,0.19728,0.08269
-0.14949,0.00997,-0.17212
0.10701,-0.09706,-0.24777
0.26901,-0.09706,0.01980
-0.10899,0.18390,0.38730
-0.29800,0.06349,0.14527
-0.56800,0.06349,0.19023
-0.01449,-0.16395,-0.29226
0.30951,-0.21747,-0.43104
0.30951,-0.27098,-0.50610
0.30951,-0.16395,-0.52120
0.14751,0.13038,-0.07038
-0.39250,0.42471,0.80827
-0.19000,0.13038,0.41759
-0.29800,0.06349,0.10119
0.03951,-0.15057,-0.12731
0.03951,-0.20409,-0.29645
-0.02799,-0.20409,-0.31367
-0.50050,0.25079,0.05229
-0.83800,0.35782,0.58994
-0.93250,0.33106,0.69550
-0.17649,-0.15057,-0.12866
-0.29800,-0.15057,-0.13766
-0.58150,0.00997,0.04230
-0.25750,-0.09706,-0.08147
0.25551,-0.25760,-0.50510
0.30951,-0.25760,-0.63033
0.25551,-0.25760,-0.51182
0.76851,-0.25760,-0.86330
0.03951,0.13038,0.46379
-0.02799,-0.11044,-0.22085
0.52551,-0.21747,-0.72600
0.45801,-0.00341,-0.60924
-0.77050,0.86621,0.92049
0.37701,-0.09706,-0.61524
0.53901,0.06349,-0.55023
0.59301,-0.21747,-0.74165
0.64701,-0.11044,0.17060
-0.08199,0.30431,0.69694
-0.60850,0.37120,0.68277
-0.09549,0.00997,0.09186
-0.09549,0.00997,-0.02937
-0.20350,-0.04354,-0.13776
0.22851,0.00997,-0.42654
-0.31150,0.13038,0.40807
0.03951,-0.09706,-0.00039
0.20151,-0.15057,0.14420
-0.27100,0.18390,0.53956
-0.46000,0.00997,0.07192
0.68751,-0.20409,-0.81627
0.68751,-0.25760,-0.63869
-0.32500,-0.01678,-0.05165
0.49851,-0.17733,-0.11905
-0.16299,0.23741,0.52823
-0.83800,0.85283,0.92363
-0.86500,0.27755,0.60978
-0.79750,0.27755,0.68786
-0.79750,0.31768,0.67993
-0.63550,0.06349,0.15954
-0.36550,0.06349,-0.13500
0.32301,0.00997,-0.27440
0.14751,-0.04354,0.20789
-0.52750,0.23741,0.22169
