0.2697,0.569,0.8969
0.2697,0.5568,0.8996
0.2697,0.5789,0.8818
0.3146,0.468,0.8044
0.4157,0.594,0.5069
0.5056,0.5127,0.4181
0.618,0.3455,0.2885
0.7079,0.4134,0.1576
0.7978,0.3542,0.0769
0.8427,0.228,0.0651
0.5618,0.6051,0.9987
0.1461,0.4652,0.9363
0.236,0.6098,0.7163
0.3258,0.6115,0.6048
0.4157,0.5503,0.4850
0.5056,0.5121,0.3558
0.764,0.2729,0.2779
0.8652,0.1711,0.1690
0.9101,0.0877,0.1372
0.8652,0.1124,0.2271
0.7191,0.7942,1.0000
0.3146,0.6038,0.8568
0.4045,0.5444,0.6916
0.4494,0.5527,0.5446
0.4944,0.5165,0.4313
0.618,0.3586,0.3879
0.9213,0.091,0.3628
0.9213,0.0636,0.3036
0.9213,0.103,0.4629
0.8764,0.6587,0.9617
0.7416,0.8101,0.9895
0.2809,0.5303,0.9047
0.236,0.7205,0.6685
0.236,0.5993,0.5703
0.3258,0.5821,0.4650
0.3258,0.5293,0.4311
0.3258,0.4975,0.4287
0.3258,0.4717,0.5856
0.3258,0.4474,0.8957
0.191,0.6044,0.7311
0.236,0.6308,0.5644
0.2809,0.6614,0.4205
0.2809,0.4945,0.4886
0.236,0.5009,0.5528
0.191,0.5227,0.7099
0.1461,0.5187,0.8728
0.191,0.6412,0.6866
0.236,0.5705,0.6166
0.2809,0.5998,0.4745
0.2809,0.5987,0.4416
0.191,0.5576,0.6018
0.0449,0.483,0.8124
0.0449,0.4339,0.9006
0.0449,0.4565,0.8983
0.0449,0.6928,0.7645
0.0899,0.4731,0.8507
0.0899,0.476,0.8705
0.1348,0.5146,0.7775
0.1348,0.5687,0.6111
0.2697,0.608,0.3863
0.5056,0.5286,0.1665
0.7978,0.2563,0.1075
0.8427,0.2536,0.0443
0.8876,0.1389,0.0367
0.1573,0.5594,0.7824
0.2472,0.6136,0.6041
0.427,0.5423,0.4127
0.7079,0.2906,0.2618
0.8427,0.1593,0.1636
0.8876,0.1209,0.1168
0.236,0.554,0.8292
0.3258,0.6119,0.5781
0.3708,0.6715,0.4658
0.4607,0.5138,0.3934
0.7528,0.2573,0.3521
0.8876,0.1526,0.2975
0.8876,0.1147,0.3450
0.8876,0.1408,0.5823
0.1798,0.449,0.9529
0.1798,0.6556,0.6870
0.1236,0.6615,0.6029
0.2135,0.743,0.3947
0.2584,0.5947,0.4137
0.3483,0.4595,0.5262
0.3933,0.4034,0.7214
0.3933,0.5323,0.7653
0.3034,0.4834,0.9118
0.2135,0.497,0.9354
0.0674,0.5515,0.8744
0.1573,0.6209,0.6758
0.2022,0.8341,0.4458
0.2472,0.7079,0.4304
0.2472,0.6185,0.5017
0.2472,0.5553,0.6368
0.2022,0.508,0.7962
0.1573,0.4989,0.8748
0.0674,0.6134,0.6802
0.2022,0.6931,0.4524
0.3371,0.6265,0.2927
0.5169,0.4619,0.2631
0.7528,0.2863,0.1809
0.7528,0.1748,0.2875
0.6629,0.265,0.5699
0.3371,0.5248,0.7710
0.427,0.5438,0.6103
0.573,0.3488,0.4323
0.8652,0.1754,0.3873
0.9101,0.1639,0.2447
0.9101,0.1334,0.2528
0.191,0.5223,0.9611
0.2809,0.6799,0.6661
0.3708,0.6624,0.5157
0.573,0.5608,0.3665
0.7528,0.3446,0.3029
0.8427,0.1684,0.2541
0.8876,0.1523,0.0847
0.9326,0.0748,0.0407
0.3708,0.5881,0.8868
0.3258,0.6719,0.6395
0.191,0.6125,0.4528
0.382,0.6699,0.3004
0.573,0.4769,0.2715
0.7079,0.2704,0.5008
0.618,0.4565,0.9734
0.1798,0.4613,0.9608
0.2697,0.8211,0.5808
0.4045,0.7927,0.3608
0.4944,0.5933,0.2937
0.573,0.4684,0.2762
0.8202,0.2129,0.2593
0.8652,0.1452,0.2891
0.8652,0.0861,0.3144
0.8202,0.1361,0.4999
0.1798,0.6517,0.7372
0.2697,0.6081,0.5896
0.7191,0.2673,0.2529
0.9101,0.1115,0.1955
0.9551,0.0861,0.0905
0.9101,0.2381,0.0818
0.1798,0.5441,0.3905
0.3258,0.5037,0.6610
0.1798,0.5302,0.9004
0.7978,0.3032,0.9703
0.9326,0.1033,0.4102
0.9326,0.1253,0.1419
0.8876,0.0446,0.3423
0.4719,0.3092,0.5068
0.191,0.5285,0.5056
0.0112,0.5101,0.4977
0.1011,0.5491,0.7735
0.8764,0.1376,0.2986
0.9213,0.1165,0.0950
0.0674,0.5588,0.5867
0.1124,0.4809,0.9587
0.764,0.2275,0.9443
0.809,0.209,0.7099
0.6517,0.2665,0.4608
0.7416,0.2125,0.1339
0.7865,0.1165,0.3278
0.8764,0.1635,0.5628
0.7865,0.324,0.6596
0.1348,0.3909,0.8522
0.0449,0.6298,0.6053
0.2697,0.6729,0.4482
0.4045,0.5812,0.3884
0.8764,0.1384,0.3324
0.9213,0.1375,0.1399
0.9213,0.2047,0.0704
0.8315,0.1661,0.2189
0.1348,0.5725,0.4803
0.236,0.5641,0.7413
0.809,0.1445,0.6600
0.8539,0.1413,0.3257
0.8539,0.1671,0.2038
0.8539,0.2473,0.4095
0.5618,0.4831,0.5237
0.2809,0.488,0.6999
0.1798,0.5525,0.8460
0.0899,0.7094,0.5762
0.2809,0.6833,0.4413
0.5056,0.4665,0.4318
0.8764,0.136,0.3451
0.9213,0.1941,0.1553
0.7753,0.2039,0.2036
0.1011,0.5213,0.4730
0.1011,0.4831,0.7545
0.427,0.5013,0.9665
0.7978,0.2139,0.7122
0.4607,0.3265,0.7015
0.7978,0.1263,0.2172
0.8427,0.1579,0.1133
0.7978,0.2388,0.1166
0.7416,0.3037,0.1068
0.8876,0.1751,0.1684
0.9326,0,0.2103
0.9326,0.1535,0.0000
0.2809,1,0.1088
0.1011,0.4222,0.6597
0.7303,0.232,0.2942
0.6854,0.1696,0.4952
0.2809,0.4945,0.9113
0.5618,0.4879,0.9179
0.191,0.561,0.8784
0.3258,0.7222,0.4721
0.8539,0.1508,0.4840
0.9551,0.1285,0.2227
0.9101,0.2377,0.1127
0.809,0.1649,0.1023
0.9101,0.0569,0.3256
1,0.0855,0.6338
0.9101,0.6733,0.9841
0.1798,0.5557,0.8987
0.0899,0.8154,0.5224
0.3596,0.6076,0.4313
